title,company,salary,technical_skill,location,image_url,job_url,cluster
qc tester outsource,công ty tnhh mediastep software việt nam,"Up to 2,000 USD",solid api qc,"- Ho Chi Minh: 5th, 6th, 7th floor, 84A/42 Tran Huu Trang, Ward 10, Phu Nhuan District, Ho Chi Minh City, Phu Nhuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/9ybeIOkP7z5s63dae8FtWw8YCK8cqQ90_1704264678____6fa2f726552d60c2d66db715575e6692.png,https://www.topcv.vn/viec-lam/qc-tester-outsource/1289600.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester knows japanese,công ty tnhh city ascom việt nam,Up to 25 million,sql,"- Hanoi: Floor 12A, Peakview, 36 Hoang Cau, O Cho Dua, Dong Da, Hanoi, Dong Da",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-city-ascom-viet-nam-60c96ecbb989e.jpg,https://www.topcv.vn/viec-lam/tester-biet-tieng-nhat/1180209.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,5
tester mobile app,công ty cổ phần ikame việt nam,"Up to 1,000 USD",automation mobile,"- Hanoi: 7th Floor, Vien Dong Tower, 36 Hoang Cau, O Cho Dua, Dong Da, Hanoi, Dong Da",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-ikame-viet-nam-5b068882a7748_rs.jpg,https://www.topcv.vn/viec-lam/tester-mobile-app/860645.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
qc tester,công ty tnhh mediastep software việt nam,"Up to 2,000 USD",solid api qc,"- Ho Chi Minh: 84A/42 Tran Huu Trang, Ward 10, Phu Nhuan District, Ho Chi Minh City, Phu Nhuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-mediastep-software-viet-nam-605af1ade3997.jpg,https://www.topcv.vn/viec-lam/qc-tester/986669.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
software tester (tester),công ty tnhh mtv ứng dụng kỹ thuật và sản xuất,Negotiable,,"- Hanoi: 9th floor, CIT building - alley 15 Duy Tan, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-mtv-ung-dung-ky-thuat-va-san-xuat-60938e0b0e165.jpg,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-tester/748316.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
manual tester (japanese n2),công ty cổ phần công nghệ phần mềm tinh vân,Up to 26 million,agile,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ygaLy67KzPxBkw56VJq79CwQ9nfs1xHF_1704161676____2c3bfe6002462cf5f7dcd65186e1e354.png,https://www.topcv.vn/viec-lam/manual-tester-tieng-nhat-n2/1287781.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
qc tester,mediastep software việt nam,"1,000 - 2,000 USD",solid api qc,"- Ho Chi Minh: 84A/42 Tran Huu Trang, Ward 10, Phu Nhuan District, Ho Chi Minh, Phu Nhuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/e9RF58H0h9nLJw5DZ9HkMVkQueMyFwrq_1689754898____e4f791b060c2f34cdb310f7805f42e31.jpg,https://www.topcv.vn/viec-lam/qc-tester/1288295.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester full - checking student entry level,freetalk english,9 - 15 million,social,"- Hanoi: HCM Museum Construction Joint Stock Company Building, No. 381 Doi Can Street, Ba Dinh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/6042d50621b741f4c32f1e3c7d0fa46b-603600055753b.jpg,https://www.topcv.vn/viec-lam/tester-full-kiem-tra-trinh-do-dau-vao-hoc-vien/1287769.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
automation tester (middle/ senior),công ty tnhh amaris việt nam,Negotiable,testing can python automation appium,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-amaris-viet-nam-9750f47dad65f8403cce75e3796f7e7a-64647abfbb156.jpg,https://www.topcv.vn/viec-lam/automation-tester-middle-senior/1287550.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
full-time tester,freetalk english,10 - 15 million,,"- Hanoi: HCM Museum Construction Joint Stock Company Building, No. 381 Doi Can Street, Ba Dinh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/6042d50621b741f4c32f1e3c7d0fa46b-603600055753b.jpg,https://www.topcv.vn/viec-lam/tester-fulltime/1284320.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester,công ty cổ phần smart - solutions việt nam,10 - 20 million,ui ux seo,"- Hanoi: 4th Floor, No. 11, Alley 21 Le Van Luong, Nhan Chinh, Thanh Xuan, Hanoi, Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/D7ZIvlB2ztjYlmGNPWQtUuOnQSZG1BeV_1660183277____4c258bddcf8364f43b2aa7ac1da645e5.png,https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thu-tester/1135922.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
recuitment tester,công ty tnhh opendev,15 - 20 million,qa,"- Da Nang: 278-280 Xo Viet Nghe Tinh, Cam Le",https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/recuitment-tester/1233255.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
senior manual tester,viettel digital,Negotiable,testing istqb black white software box,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/viettel-digital-611bdc03b779c.jpg,https://www.topcv.vn/viec-lam/senior-manual-tester/1238774.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester,công ty cổ phần thiết bị và truyền thông ngs,15 - 20 million,suite soapui selenium owasp appium jmeter jira katalon burp postman,"- Hanoi: 6th Element Nguyen Van Huyen Building, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/LzDEAFF7CuQA7kTKUgZV5aeAwNar8jNZ_1687942588____62221cba0141ed2ee1d40b4345546ced.png,https://www.topcv.vn/viec-lam/tester/1279439.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
qa engineer/ tester,"panasonic vietnam co., ltd.",Negotiable,sql agile visual server web,"- Hanoi: Lotte Tower, 54 Lieu Giai, Ba Dinh, Hanoi, Ba Dinh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/panasonic-vietnam-co-ltd-61652fc6c881e.jpg,https://www.topcv.vn/viec-lam/qa-engineer-tester/1280808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
tester leader,công ty cổ phần lit group,15 - 25 million,manual tester,"- Hanoi: Lilama Building 10, 56 To Huu, Trung Van, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/0SwubpLdcnx6KjQolWur2zphEqngnYQF_1681981111____ced181348b4cbf34ca12e05ad5f0fce5.png,https://www.topcv.vn/viec-lam/tester-leader/1279680.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
tester,công ty cổ phần systematic functions,Up to 30 million,bdd db sql tdd tester api,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-systematic-functions-8cf517fab6812dfffeb8f79a4b17cb3f-650bbacfc8492.jpg,https://www.topcv.vn/viec-lam/tester/1280488.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
software tester,công ty an ninh mạng viettel- chi nhánh tập đoàn công nghiệp- viễn thông quân đội,25 - 30 million,testing system sql integration agile acceptance https http,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-an-ninh-mang-viettel-chi-nhanh-tap-doan-cong-nghiep-vien-thong-quan-doi-6141a58d0c762.jpg,https://www.topcv.vn/viec-lam/software-tester/1228977.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
japanese tester,công ty cổ phần kaopiz holdings,Negotiable,performance sql android test jmeter api ios it web,#NAME?,https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/tester-tieng-nhat/1278905.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,1
tester engineer,công ty tnhh kỹ thuật bklogy,Negotiable,c# c,"- Da Nang: 217 Nguyen Sinh Sac-Hoa Minh-Lien Chieu-Da Nang, Lien Chieu",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/fT58PSvLkOApRYxrbQNl9g5RUzuubNXs_1632275317____ed02a20513cb23be8fb26c03e0534a47.PNG,https://www.topcv.vn/viec-lam/ky-su-tester/1221721.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
senior manual tester - kiotviet booking,công ty cổ phần công nghệ kiotviet,15 - 25 million,testing product test api agile it security,"- Hanoi: 1A Yet Kieu, Hoan Kiem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-kiotviet-64085ad510ded.jpg,https://www.topcv.vn/viec-lam/senior-manual-tester-kiotviet-booking/1274194.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
manual tester,công ty cổ phần kaopiz holdings,Negotiable,performance sql android php test jmeter api ios it,#NAME?,https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/manual-tester/1273535.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,1
fresher/junior tester,công ty cổ phần tập đoàn công nghệ thăng long,7 - 13 million,agile,"- Hanoi: BT2A, row 16A2, European Overseas Vietnamese Village, Ha Dong",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-tap-doan-toan-cau-thang-long-5e6b637aa6837.jpg,https://www.topcv.vn/viec-lam/fresher-junior-tester/1307732.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
junior tester,công ty tnhh tích hợp hệ thống quản lý quốc tế (gimasys),Negotiable,application dbms mobile sql rdbms agile jira api postman web,"- Hanoi: 3rd Floor, Sun Grand Ancora, 3 Luong Yen, Bach Dang Ward, Hai Ba Trung District, City. Hanoi, Hai Ba Trung",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-tich-hop-he-thong-quan-ly-quoc-te-gimasys-59fac618043f5_rs.jpg,https://www.topcv.vn/viec-lam/junior-tester/1308136.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
data tester ( tester ),công ty cổ phần công nghệ vconnex,Up to 15 million,redmine sql automation ba istqb api jira ms foundation postman,"- Hanoi: 4th Floor, The Sun Building, Me Tri Street, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-vconnex-5d721e3873bd0.jpg,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-du-lieu-tester/754503.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
software tester (tester) - start working immediately,công ty cổ phần phần mềm revotech,Up to 20 million,apache redmine sql database selenium it jmeter jira api gui functional,"- Hanoi: CTM Complex Building, No. 139 Cau Giay, Quan Hoa, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-phan-mem-revotech-60d986fd6c5fd.jpg,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-tester-di-lam-ngay/847059.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
software tester (tester),công ty cổ phần công nghệ và giải pháp y tế,6 - 12 million,,#NAME?,https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-tester/1307385.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
full-time tester collaborator,công ty cp công nghệ giáo dục onk12,Up to 8 million,it,"- Hanoi: 3rd Floor, 17T4 Hapulico Building, No. 1 Nguyen Huy Tuong, Thanh Xuan, Hanoi., Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/C6uYJEW4SotuIJ28Ml4buZmpcQcebykA_1709708925____6afa14b803ed3ab8b50da4ddd2266d90.png,https://www.topcv.vn/viec-lam/ctv-tester-full-time/1306731.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
"automation tester (from 1-3 yoe, good english)",công ty cổ phần công nghệ vmo holdings,Negotiable,agile postgresql testng css java webdriver c# postman sql selenium javascript junit html jmeter jira cypress cucumber automation istqb appium,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/krQWPKjwIZR2iMG7GzxXfRRN8HxJTilc_1682407813____3693f5f1439a510f550155910c4a84ed.jpg,https://www.topcv.vn/viec-lam/automation-tester-tu-1-3-yoe-tieng-anh-tot/844486.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,4
manual tester - available in english,công ty tnhh mediastep software việt nam,20 - 40 million,solid api qc,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/tzVvVN1kOdUS83qfijLyJqUXWI6WuW2p_1675841164____34723d2db60a5f8bfee0d3542ae2df41.jpg,https://www.topcv.vn/viec-lam/manual-tester-co-tieng-anh/1306574.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
tester intern,công ty cổ phần ntq solution,Up to 3 million,it,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-ntq-solution-5d761d474f7de.jpg,https://www.topcv.vn/viec-lam/tester-intern/1261226.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
tester intern,công ty tnhh thương mại và giao nhận vận tải quốc tế trang huy,3 - 5 million,it crm,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/NPFhORYHiC1mSjEdou9tCkRDurX1RGbG_1689154512____f1377f5ff31c71fe583fe4f12455e802.png,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester/1306601.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
tester intern (25 hours/week),công ty tnhh phần mềm dts việt nam,2 - 5 million,,"- Hanoi: 3rd floor, Ladeco building, 266 Doi Can, Ba Dinh district, Ba Dinh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-phan-mem-dts-viet-nam-5d1081df6b607.jpg,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester-25-tieng-tuan/511220.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
"qc tester /manual tester basic english - salary upto 45m, in phu nhuan",công ty tnhh mediastep software việt nam,30 - 43 million,solid api qc,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/P1RmmF3SLZVhXDOnN49R36DMflVHSorI_1701326022____b10d4d36ce271a3b9bfe55389d2e4398.jpg,https://www.topcv.vn/viec-lam/qc-tester-manual-tester-tieng-anh-co-ban-luong-upto-45m-tai-phu-nhuan/1287905.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
manual tester,tigren solutions,7 - 15 million,magento wordpress data tester test shopify,"- Hanoi: 130 Nguyen Duc Canh, Hoang Mai, Hanoi, Hoang Mai",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/tigren-solutions-5ecf22118209a.jpg,https://www.topcv.vn/viec-lam/manual-tester/1306593.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
business analyst - tester,công ty tnhh giá kho group,10 - 15 million,administration business sdlc selenium confluence tester jmeter jira swagger it,"- Ho Chi Minh: 47/2/16C Bui Dinh Tuy, Ward 24, Binh Thanh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/KXNCmVPZRjWuoGBAf3g8P6yBUVyEnaUa_1662354361____8fc7c323ae8ba299ffa45205151685db.png,https://www.topcv.vn/viec-lam/business-analyst-tester/1304110.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
middle qc ( tester ),công ty tnhh soft world việt nam,Negotiable,business,"- Ho Chi Minh: 54/31 Pho Quang, Ward 2, Tan Binh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-soft-world-viet-nam-61558153ab5ac.jpg,https://www.topcv.vn/viec-lam/middle-qc-tester/1240772.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
fresher tester (proficient in english),công ty smartosc,Negotiable,,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-smartosc-5bbd7533511ae_rs.jpg,https://www.topcv.vn/viec-lam/fresher-tester-tieng-anh-thanh-thao/1305673.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
tester - software testing,công ty cổ phần metub việt nam,15 - 20 million,ba sql api,"- Hanoi: Bac Ha Building, Central Point, 219 Trung Kinh, Yen Hoa, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-metub-viet-nam-9bfb4c18a58217136b70860349b5b3ef-660401ac03045.jpg,https://www.topcv.vn/viec-lam/nhan-vien-tester-kiem-thu-phan-mem/1305540.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,5
qa/qc tester,công ty cổ phần công nghệ finviet,Up to 20 million,it api,"- Ho Chi Minh: 9th Floor, Hoang Viet Building, 34 Hoang Viet, Ward 4, Tan Binh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-finviet-60e7a9c50bdfa.jpg,https://www.topcv.vn/viec-lam/qa-qc-tester/588968.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
manual tester from 6 months of experience,công ty tnhh jits innovation labs,Negotiable,database tester test api jmeter jira,"- Hanoi: 6 Pham Tuan Tai, Dich Vong Hau, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-jits-innovation-labs-610bad7b26464.jpg,https://www.topcv.vn/viec-lam/manual-tester-tu-6-thang-kinh-nghiem/1242903.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
automation tester,công ty cổ phần công nghệ finviet,Up to 30 million,performance testing pom ci mobile python automation selenium appium playwright api java cypress model,"- Ho Chi Minh: 34 Hoang Viet, Ward 4, Tan Binh District, Tan Binh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-finviet-60e7a9c50bdfa.jpg,https://www.topcv.vn/viec-lam/automation-tester/1303910.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,8
software tester,bss group,10 - 16 million,plan test,"- Hanoi: Floors 14, 16, 18, 19, 20 - Viwaseen Tower, 48 To Huu, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/OVnIWeKWVJRFSVPkPiVw9tYykgyI173s_1697534823____97c5ab9281684baba35417a7d09a9bc3.png,https://www.topcv.vn/viec-lam/software-tester/1305046.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
automation tester,công ty tnhh softroad,8 - 20 million,,"- Hanoi: 14th Floor, Richy Tower, Yen Hoa ward, Cau Giay District, Hanoi, Vietnam, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/KLfoZhi9mxgqSf7vZiQBJshXPbdB8PK2_1693297048____f33795309cf9cb1496f72356296b4c59.jpg,https://www.topcv.vn/viec-lam/automation-tester/1304579.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
qa/qc tester,công ty tnhh mediastep software việt nam,20 - 45 million,solid api qc,"- Ho Chi Minh: 84A/42 Tran Huu Trang, Ward 10, Phu Nhuan District, Ho Chi Minh City, Phu Nhuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-mediastep-software-viet-nam-5e548733aa731.jpg,https://www.topcv.vn/viec-lam/qa-qc-tester/608394.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
game tester staff (no experience required),super game,5 - 8 million,,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/nOo5FFhqHEI7DynS0Ofw9WtzodFEjhMH_1634721332____8ddf32360d7b224e45519bac99258e50.png,https://www.topcv.vn/viec-lam/nhan-vien-game-tester-khong-yeu-cau-kinh-nghiem/1303881.html?ta_source=JobSearchList_LinkDetail&u_sr_id=WzJTajIsX15vqhryfaTPxNVjRCz2YU9qAtsKvDfQ_1713599388,6
